"12946","6900000.0000"
"1295","0.0000"
"12954","2300000.0000"
"12958","0.0000"
"12961","36400000.0000"
"12967","0.0000"
"12968","480000000.0000"
"12969","0.0000"
"12971","0.0000"
"12972","32575000.0000"
"12973","0.0000"
"12974","0.0000"
"12976","0.0000"
"12978","0.0000"
"12980","871400000.0000"
"12982","0.0000"
"12985","0.0000"
"12989","0.0000"
"12993","0.0000"
"12994","737100000.0000"
"12995","42560.0000"
"12996","0.0000"
"12998","0.0000"
"13000","654500000.0000"
"13001","459000000.0000"
"13005","1140300000.0000"
"13009","0.0000"
"13010","206700000.0000"
"13013","1316900000.0000"
"1302","32420000.0000"
"13020","0.0000"
"13023","124600000.0000"
"13025","739900000.0000"
"13026","258770000.0000"
"13028","6500000.0000"
"13029","0.0000"
"13031","124250000.0000"
"13035","216300000.0000"
"13039","310600000.0000"
"13040","0.0000"
"13046","11300000.0000"
"13049","27000000.0000"
"13051","242560.0000"
"13052","242560.0000"
"13055","29300000.0000"
"13059","64500000.0000"
"13065","49900000.0000"
"13066","3200000.0000"
"13067","0.0000"
"13071","15753330.0000"
"13075","13100000.0000"
"13077","66750000.0000"
"13081","0.0000"
"13082","0.0000"
"13084","352500000.0000"
"13863","0.0000"
"13871","0.0000"
"13873","0.0000"
"13874","0.0000"
"13875","485000000.0000"
"13877","6700000.0000"
"13882","37800000.0000"
"13886","0.0000"
"13887","0.0000"
"13889","39700000.0000"
"13891","138500000.0000"
"13892","0.0000"
"13899","1090900000.0000"
"13907","673050000.0000"
"13909","0.0000"
"13911","1201400000.0000"
"1393","0.0000"
"13930","61000000.0000"
"13937","488200000.0000"
"13939","0.0000"
"1394","0.0000"
"13943","0.0000"
"13944","0.0000"
"13951","250750000.0000"
"13952","439900000.0000"
"13954","0.0000"
"13958","364700000.0000"
"13960","226750000.0000"
"13962","0.0000"
"13966","21800000.0000"
"13969","3250000.0000"
"13970","13280000.0000"
"13971","5800000.0000"
"13974","0.0000"
"13975","0.0000"
"13981","64700000.0000"
"13983","57600000.0000"
"13984","0.0000"
"13986","83300000.0000"
"13989","863030000.0000"
"13990","948400000.0000"
"14000","0.0000"
"14001","0.0000"
"14004","369200000.0000"
"14006","0.0000"
"14016","0.0000"
"14017","0.0000"
"14018","69300000.0000"
"14027","0.0000"
"14036","267500000.0000"
"14631","0.0000"
"14636","0.0000"
"14639","329284800.0000"
"14642","0.0000"
"14644","19800000.0000"
"14646","0.0000"
"14648","0.0000"
"14650","109550000.0000"
"14651","322185000.0000"
"14652","0.0000"
"14653","0.0000"
"14660","541500000.0000"
"14669","50400000.0000"
"14672","49800000.0000"
"14673","187200000.0000"
"14688","6480000.0000"
"1060","0.0000"
"10613","402500000.0000"
"10616","0.0000"
"10617","0.0000"
"10625","194000000.0000"
"10628","646500000.0000"
"10629","0.0000"
"10630","0.0000"
"10644","14400000.0000"
"10645","53000000.0000"
"10646","188800000.0000"
"10649","0.0000"
"1065","131300000.0000"
"10650","3100000.0000"
"10651","2000000.0000"
"10654","0.0000"
"10657","8700000.0000"
"10658","430900000.0000"
"10660","0.0000"
"10662","247400000.0000"
"10666","145700000.0000"
"10677","0.0000"
"10678","109100000.0000"
"10680","263000000.0000"
"10682","1207240000.0000"
"10685","0.0000"
"10696","0.0000"
"10699","642140000.0000"
"11171","0.0000"
"11173","0.0000"
"11184","0.0000"
"11190","0.0000"
"11194","85000000.0000"
"1120","307500000.0000"
"11206","239500000.0000"
"11207","0.0000"
"11210","24000000.0000"
"11211","0.0000"
"11219","167800000.0000"
"11221","26900000.0000"
"11223","173500000.0000"
"11227","0.0000"
"11229","132300000.0000"
"11233","0.0000"
"11234","100000.0000"
"11235","229180000.0000"
"11236","0.0000"
"11237","0.0000"
"11242","21000000.0000"
"11251","147500000.0000"
"11262","83000000.0000"
"11264","0.0000"
"11272","0.0000"
"11280","0.0000"
"11282","0.0000"
"11285","108200000.0000"
"11288","0.0000"
"113","0.0000"
"1130","0.0000"
"11305","0.0000"
"11309","0.0000"
"11316","0.0000"
"11322","260800000.0000"
"11323","0.0000"
"11327","0.0000"
"11335","0.0000"
"1134","0.0000"
"11342","0.0000"
"11351","353900000.0000"
"11355","469700000.0000"
"11357","0.0000"
"11359","160000000.0000"
"1136","0.0000"
"11360","262800000.0000"
"11361","0.0000"
"11364","67400000.0000"
"11366","13000000.0000"
"11367","151700000.0000"
"11371","32400000.0000"
"11382","0.0000"
"11384","7800000.0000"
"1139","0.0000"
"12237","24000000.0000"
"12239","1400000.0000"
"12241","60300000.0000"
"12244","697000000.0000"
"12245","155900000.0000"
"12253","34800000.0000"
"12268","667850000.0000"
"1227","0.0000"
"12276","0.0000"
"12277","0.0000"
"12278","28000000.0000"
"12279","0.0000"
"12286","368000000.0000"
"12295","55900000.0000"
"12310","0.0000"
"12311","12700000.0000"
"12314","111700000.0000"
"12330","420500000.0000"
"12331","700000.0000"
"12332","301000000.0000"
"12335","25900000.0000"
"12350","0.0000"
"12354","171700000.0000"
"12357","0.0000"
"12367","170500000.0000"
"12368","0.0000"
"12371","0.0000"
"12373","275000.0000"
"12374","24250000.0000"
"12375","31640000.0000"
"12377","22715000.0000"
"12378","4100000.0000"
"12379","2550000.0000"
"1238","6200000.0000"
"12381","0.0000"
"12382","0.0000"
"12383","530000.0000"
"12388","6000000.0000"
"12394","41600000.0000"
"13311","0.0000"
"13312","62400000.0000"
"13314","27300000.0000"
"13316","0.0000"
"13331","0.0000"
"13336","159300000.0000"
"13339","367800000.0000"
"13340","0.0000"
"13341","63000000.0000"
"13346","114800000.0000"
"13347","0.0000"
"13349","0.0000"
"13350","0.0000"
"13360","0.0000"
"13362","0.0000"
"13363","0.0000"
"13386","164900000.0000"
"13390","0.0000"
"13392","436500000.0000"
"14040","692960000.0000"
"14041","0.0000"
"14043","358900000.0000"
"14045","0.0000"
"14047","0.0000"
"14049","0.0000"
"14058","0.0000"
"14063","384800000.0000"
"14067","0.0000"
"14082","0.0000"
"14084","0.0000"
"14085","68500000.0000"
"14086","460500000.0000"
"14087","748500000.0000"
"14092","54000000.0000"
"14094","218500000.0000"
"14095","18640000.0000"
"14099","79700000.0000"
"14104","34900000.0000"
"14108","0.0000"
"14110","227800000.0000"
"14114","27000000.0000"
"14117","191600000.0000"
"1412","31300000.0000"
"14120","318500000.0000"
"14127","0.0000"
"14133","0.0000"
"14134","102300000.0000"
"14135","0.0000"
"14137","0.0000"
"14139","75500000.0000"
"14140","0.0000"
"14143","19400000.0000"
"14150","69700000.0000"
"14157","357000000.0000"
"14160","0.0000"
"14173","0.0000"
"14182","118500000.0000"
"14183","0.0000"
"14191","403000000.0000"
"1420","7340000.0000"
"14201","0.0000"
"14208","0.0000"
"1422","10650000.0000"
"14221","0.0000"
"14224","0.0000"
"14225","0.0000"
"14228","0.0000"
"1423","38500000.0000"
"14233","790500000.0000"
"14236","528000000.0000"
"14238","0.0000"
"14770","12800000.0000"
"14779","0.0000"
"1478","0.0000"
"14783","228400000.0000"
"14784","82900000.0000"
"14785","0.0000"
"14787","17300000.0000"
"1479","0.0000"
"14790","536000000.0000"
"14795","56000000.0000"
"14796","138000000.0000"
"14800","375230000.0000"
"14805","1033800000.0000"
"14809","129500000.0000"
"1481","41100000.0000"
"14811","286000000.0000"
"14812","0.0000"
"14816","20400000.0000"
"14817","0.0000"
"1482","1334000000.0000"
"14826","0.0000"
"14827","109650000.0000"
"14832","0.0000"
"14835","0.0000"
"14840","40400000.0000"
"14847","0.0000"
"14849","50000000.0000"
"14856","268000000.0000"
"14857","88500000.0000"
"14859","2825000.0000"
"14863","0.0000"
"10380","5882560.0000"
"10381","61000000.0000"
"10382","317200000.0000"
"10383","0.0000"
"10385","714300000.0000"
"10392","0.0000"
"10393","316100000.0000"
"10394","368600000.0000"
"10408","100000.0000"
"10409","216100000.0000"
"10412","0.0000"
"10415","95500000.0000"
"10416","0.0000"
"10420","0.0000"
"10430","134100000.0000"
"10431","178000000.0000"
"10436","286557000.0000"
"10438","20000.0000"
"10440","0.0000"
"10441","0.0000"
"10449","0.0000"
"10456","0.0000"
"10457","0.0000"
"10458","0.0000"
"10460","0.0000"
"10461","0.0000"
"10463","0.0000"
"10492","0.0000"
"10499","44300000.0000"
"10504","57600000.0000"
"10505","0.0000"
"10506","0.0000"
"1051","85800000.0000"
"10513","0.0000"
"10518","563400000.0000"
"10535","73600000.0000"
"10537","0.0000"
"10540","3800000.0000"
"10546","317600000.0000"
"10551","110100000.0000"
"10554","0.0000"
"10583","108000000.0000"
"10584","66500000.0000"
"10597","267000000.0000"
"10598","0.0000"
"11080","435150000.0000"
"11084","0.0000"
"11086","613300000.0000"
"11089","6800000.0000"
"11090","1396800000.0000"
"11091",-20100000.0000
"11097","0.0000"
"11099","100500000.0000"
"11114","295800000.0000"
"11132","0.0000"
"11134","0.0000"
"11136","68000000.0000"
"11138","9000000.0000"
"11144","449600000.0000"
"11150","0.0000"
"11158","76000000.0000"
"11159","31500000.0000"
"11164","165000000.0000"
"11167","0.0000"
"1117","0.0000"
"11833","5900000.0000"
"11841","0.0000"
"11845","88125000.0000"
"11851","225200000.0000"
"11858","0.0000"
"1186","0.0000"
"11866","0.0000"
"11872","4800000.0000"
"11875","116200000.0000"
"11878","0.0000"
"1188","37800000.0000"
"11887","0.0000"
"11888","187500000.0000"
"11889","0.0000"
"11890","45800000.0000"
"11892","0.0000"
"11900","146000000.0000"
"11901","212950000.0000"
"11905","0.0000"
"11911","0.0000"
"11919","0.0000"
"11920","128900000.0000"
"11921","0.0000"
"11925","0.0000"
"11930","41500000.0000"
"11931","408400000.0000"
"11934","142600000.0000"
"11935","37400000.0000"
"11951","0.0000"
"11953","39000000.0000"
"11954","64400000.0000"
"11955","0.0000"
"11957","0.0000"
"11959","29100000.0000"
"1196","0.0000"
"11967","0.0000"
"11972","0.0000"
"11974","93500000.0000"
"11976","3200000.0000"
"11983","42200000.0000"
"11984","18380000.0000"
"11985","35380000.0000"
"11986","5205000.0000"
"11987","0.0000"
"11988","8265000.0000"
"11989","3590000.0000"
"11991","4440000.0000"
"11992","0.0000"
"11993","0.0000"
"11994","17615000.0000"
"11995","0.0000"
"11996","0.0000"
"11999","30000000.0000"
"12000","0.0000"
"12002","485000000.0000"
"12005","0.0000"
"12008","62800000.0000"
"12012","108600000.0000"
"12015","661000000.0000"
"12713","848800000.0000"
"12714","4600000.0000"
"12717","34400000.0000"
"12718","60800000.0000"
"12730","14050000.0000"
"12732","477700000.0000"
"12740","0.0000"
"12742","1940000000.0000"
"12747","76150000.0000"
"12748","0.0000"
"12749","0.0000"
"12751","0.0000"
"12758","24800000.0000"
"12760","70800000.0000"
"12762","0.0000"
"12764","2825000.0000"
"12765","0.0000"
"12769","0.0000"
"12770","293400000.0000"
"12771","0.0000"
"12772","0.0000"
"12777","0.0000"
"12779","0.0000"
"12781","929000000.0000"
"12784","223000000.0000"
"12787","0.0000"
"1279","0.0000"
"12790","614750000.0000"
"12798","0.0000"
"12811","65550000.0000"
"12818","121000000.0000"
"1282","0.0000"
"12825","73700000.0000"
"12826","57000000.0000"
"12827","0.0000"
"12832","50950000.0000"
"12835","0.0000"
"12843","405250000.0000"
"12845","402000000.0000"
"12850","459300000.0000"
"12860","11900000.0000"
"12865","0.0000"
"12866","11500000.0000"
"12869","0.0000"
"12876","0.0000"
"12888","0.0000"
"13692","60000.0000"
"13693","0.0000"
"13696","0.0000"
"13700","53900000.0000"
"13705","0.0000"
"13706","0.0000"
"13710","184000000.0000"
"13714","0.0000"
"13715","0.0000"
"13719","805300000.0000"
"13741","0.0000"
"13742","0.0000"
"13745","823500000.0000"
"13772","0.0000"
"13776","0.0000"
"13779","282800000.0000"
"13785","12300000.0000"
"13801","433300000.0000"
"13802","0.0000"
"13808","99400000.0000"
"13811","323100000.0000"
"13814","0.0000"
"13815","78500000.0000"
"13818","315250000.0000"
"1383","26600000.0000"
"13831","0.0000"
"13834","233650000.0000"
"13835","387000000.0000"
"13837","518750000.0000"
"13839","770300000.0000"
"13841","0.0000"
"13852","221300000.0000"
"13854","35000000.0000"
"1386","0.0000"
"14921","10300000.0000"
"14929","68400000.0000"
"1494","242900000.0000"
"14941","0.0000"
"14942","344300000.0000"
"14947","29000000.0000"
"14955","562725000.0000"
"14956","562900000.0000"
"14960","0.0000"
"14961","0.0000"
"14963","65500000.0000"
"14964","0.0000"
"14965","42100000.0000"
"14969","213900000.0000"
"14970","99600000.0000"
"14976","0.0000"
"14978","133700000.0000"
"1498","0.0000"
"14980","21000000.0000"
"10870","115000000.0000"
"1088","0.0000"
"10885","0.0000"
"10898","0.0000"
"10903","0.0000"
"10910","266400000.0000"
"1092","0.0000"
"10921","39100000.0000"
"10924","1111000000.0000"
"1093","181250000.0000"
"10930","35300000.0000"
"10933","298000000.0000"
"10935","0.0000"
"10936","0.0000"
"10937","0.0000"
"10939","13500000.0000"
"10943","0.0000"
"10944","131000000.0000"
"10956","135000000.0000"
"10958","26850000.0000"
"10959","80500000.0000"
"1096","15300000.0000"
"10961","0.0000"
"10982","0.0000"
"10984","0.0000"
"10986","5922560.0000"
"10990","0.0000"
"10991","0.0000"
"10993","344785000.0000"
"10997","0.0000"
"1100","2850000.0000"
"11009","0.0000"
"11013","0.0000"
"11019","202900000.0000"
"11022","0.0000"
"11023","61000000.0000"
"11027","0.0000"
"11031","9000.0000"
"11039","185900000.0000"
"11042","0.0000"
"11044","15400000.0000"
"11050","23800000.0000"
"11052","0.0000"
"11053","0.0000"
"11059","354200000.0000"
"12020","0.0000"
"12024","0.0000"
"12027","13900000.0000"
"12028","0.0000"
"12029","0.0000"
"12030","0.0000"
"12033","0.0000"
"12044","0.0000"
"12047","2600000.0000"
"12056","0.0000"
"12057","0.0000"
"12058","47200000.0000"
"12063","0.0000"
"1207","0.0000"
"12072","11000000.0000"
"12073","0.0000"
"12076","0.0000"
"12078","42700000.0000"
"12090","599900000.0000"
"12095","0.0000"
"121","31000000.0000"
"12100","0.0000"
"12101","366200000.0000"
"12102","1725800000.0000"
"12106","0.0000"
"1211","6800000.0000"
"12112","48300000.0000"
"12115","416750000.0000"
"12120","0.0000"
"12121","21800000.0000"
"12127","5700000.0000"
"12131","438750000.0000"
"12137","0.0000"
"1214","0.0000"
"12143","0.0000"
"12144","100000.0000"
"12147","20600000.0000"
"12149","281500000.0000"
"12151","0.0000"
"12153","141675000.0000"
"12156","18500000.0000"
"12162","39700000.0000"
"12164","42000000.0000"
"12165","26900000.0000"
"12167","285300000.0000"
"1217","0.0000"
"12170","0.0000"
"12173","0.0000"
"12176","66500000.0000"
"12177","0.0000"
"12178","241100000.0000"
"1218","0.0000"
"12183","0.0000"
"12184","0.0000"
"12186","0.0000"
"12187","62200000.0000"
"12198","23800000.0000"
"122","0.0000"
"12201","0.0000"
"12202","0.0000"
"12211","0.0000"
"12229","17300000.0000"
"13090","0.0000"
"13093","53190000.0000"
"13099","0.0000"
"1310","0.0000"
"13105","7000000.0000"
"1311","0.0000"
"13110","0.0000"
"13119","85000000.0000"
"13120","0.0000"
"13121","0.0000"
"13123","40500000.0000"
"13124","635800000.0000"
"13125","263450000.0000"
"13128","547150000.0000"
"13131","312500000.0000"
"13136","5900000.0000"
"1314","75200000.0000"
"13147","375800000.0000"
"13149","12500000.0000"
"13154","84600000.0000"
"1316","0.0000"
"13165","6750000.0000"
"13175","1193000000.0000"
"13189","246000000.0000"
"13190","5000000.0000"
"13198","0.0000"
"13213","16000000.0000"
"13215","441800000.0000"
"1322","741400000.0000"
"13223","442500000.0000"
"13232","0.0000"
"13255","320707000.0000"
"13277","1397250000.0000"
"1328","0.0000"
"13282","0.0000"
"13286","0.0000"
"13287","0.0000"
"13288","514600000.0000"
"13291","223200000.0000"
"13293","0.0000"
"13294","0.0000"
"13295","58500000.0000"
"13296","0.0000"
"13307","0.0000"
"13309","100000.0000"
"14240","331000000.0000"
"14241","0.0000"
"14244","0.0000"
"1425","214600000.0000"
"14251","0.0000"
"14260","442000000.0000"
"14261","141500000.0000"
"14270","132500000.0000"
"14275","0.0000"
"14282","0.0000"
"14295","5400000.0000"
"14311","145500000.0000"
"14315","101600000.0000"
"14317","837500000.0000"
"1432","0.0000"
"14322","500000.0000"
"14325","0.0000"
"14326","0.0000"
"14329","0.0000"
"1433","0.0000"
"14330","0.0000"
"14332","0.0000"
"14342","0.0000"
"14343","0.0000"
"14348","0.0000"
"14349","0.0000"
"14351","649900000.0000"
"14353","0.0000"
"14358","0.0000"
"14364","819550000.0000"
"14372","2700000.0000"
"14381","68200000.0000"
"14383","150025000.0000"
"1439","0.0000"
"14405","359500000.0000"
"14406","72000000.0000"
"14407","0.0000"
"14408","0.0000"
"14409","0.0000"
"1441","30700000.0000"
"14410","28500000.0000"
"14412","287700000.0000"
"14416","5750000.0000"
"14418","118000000.0000"
"14419","144700000.0000"
"1442","7100000.0000"
"14420","54600000.0000"
"14422","271000000.0000"
"14423","0.0000"
"14428","164700000.0000"
"14431","0.0000"
"1444","0.0000"
"14443","152400000.0000"
"1446","0.0000"
"15814","0.0000"
"15815","346500000.0000"
"15822","1573500000.0000"
"15834","0.0000"
"15840","188900000.0000"
"15846","64500000.0000"
"15852","575600000.0000"
"15853","0.0000"
"15856","153500000.0000"
"15866","0.0000"
"15871","0.0000"
"15872","4500000.0000"
"15875","0.0000"
"15877","233000000.0000"
"15886","0.0000"
"15891","80227200.0000"
"15894","0.0000"
"15895","0.0000"
"10703","0.0000"
"10706","118000000.0000"
"10710","13100000.0000"
"10711","0.0000"
"10714","162000000.0000"
"10716","211400000.0000"
"1072","0.0000"
"10722","0.0000"
"10724","0.0000"
"10729","0.0000"
"10733","12400000.0000"
"10736","120300000.0000"
"10738","0.0000"
"10751","7500000.0000"
"10772","30000000.0000"
"10776","6500000.0000"
"10780","0.0000"
"10782","290200000.0000"
"10784","37500000.0000"
"10802","0.0000"
"10807","215300000.0000"
"10810","0.0000"
"10813","475500000.0000"
"10815","62200000.0000"
"10816","0.0000"
"10817","539500000.0000"
"10826","15300000.0000"
"10827","297600000.0000"
"10829","0.0000"
"10839","0.0000"
"1084","0.0000"
"10841","49650000.0000"
"10842","829000000.0000"
"1085","350000.0000"
"10850","212570000.0000"
"10851","0.0000"
"10857","0.0000"
"10858","0.0000"
"10860","1975000.0000"
"10862","0.0000"
"10864","42500000.0000"
"10868","0.0000"
"11672","0.0000"
"11678","110500000.0000"
"1168","0.0000"
"11682","0.0000"
"11686","260300000.0000"
"11687","0.0000"
"11697","0.0000"
"11699","0.0000"
"11702","0.0000"
"11703","45700000.0000"
"11716","302800000.0000"
"11719","0.0000"
"11727","33500000.0000"
"11738","8600000.0000"
"11743","8900000.0000"
"11750","33300000.0000"
"11753","0.0000"
"11756","112200000.0000"
"11762","1470500000.0000"
"11764","0.0000"
"11775","0.0000"
"1178","0.0000"
"11780","23350000.0000"
"11789","3000000.0000"
"11790","50000000.0000"
"11799","49300000.0000"
"11800","426900000.0000"
"11804","0.0000"
"11809","203100000.0000"
"11812","0.0000"
"11814","249400000.0000"
"11816","0.0000"
"11822","0.0000"
"11824","158300000.0000"
"11825","194100000.0000"
"11826","85400000.0000"
"11827","0.0000"
"11828","58600000.0000"
"11829","227500000.0000"
"12554","0.0000"
"12558","1223500000.0000"
"12560","13000000.0000"
"12562","0.0000"
"1258","92250000.0000"
"12585","0.0000"
"12586","8500000.0000"
"12587","0.0000"
"12590","184500000.0000"
"12592","36800000.0000"
"12598","159600000.0000"
"12600","734500000.0000"
"12604","42300000.0000"
"12608","0.0000"
"12610","62000000.0000"
"12611","0.0000"
"12615","0.0000"
"12618","0.0000"
"1262","0.0000"
"12623","149600000.0000"
"1263","1733965000.0000"
"12633","23400000.0000"
"12639","0.0000"
"12640","0.0000"
"12645","0.0000"
"12652","0.0000"
"12654","0.0000"
"12655","0.0000"
"12656","0.0000"
"12658","0.0000"
"12659","0.0000"
"12662","0.0000"
"12663","347760000.0000"
"1267","0.0000"
"12673","35600000.0000"
"12676","166000000.0000"
"12680","8800000.0000"
"12684","0.0000"
"12685","24300000.0000"
"12686","0.0000"
"12689","0.0000"
"12694","0.0000"
"12701","330750000.0000"
"12707","552100000.0000"
"13540","0.0000"
"13542","93100000.0000"
"13552","0.0000"
"13553","0.0000"
"13558","0.0000"
"13559","175600000.0000"
"13564","216700000.0000"
"13565","244000000.0000"
"13570","655600000.0000"
"13571","129900000.0000"
"13572","300900000.0000"
"13573","0.0000"
"13576","970000000.0000"
"13582","324300000.0000"
"13593","218150000.0000"
"13603","14800000.0000"
"13606","602270000.0000"
"13607","0.0000"
"13608","333500000.0000"
"13609","224000000.0000"
"13613","350000000.0000"
"13617","0.0000"
"13618","157900000.0000"
"1362","0.0000"
"13620","645000000.0000"
"13623","0.0000"
"13625","106000000.0000"
"13626","0.0000"
"1363","330600000.0000"
"13630","0.0000"
"13639","61500000.0000"
"1364","200000.0000"
"13655","0.0000"
"13661","144500000.0000"
"13665","203100000.0000"
"13666","100000000.0000"
"13671","0.0000"
"13674","1940000000.0000"
"13676","378550000.0000"
"13680","0.0000"
"13684","1037000000.0000"
"14516","0.0000"
"14522","0.0000"
"14531","457000000.0000"
"14532","22500000.0000"
"1454","2960000.0000"
"14540","28000000.0000"
"14547","1885497.0000"
"14548","113300000.0000"
"14549","0.0000"
"1455","0.0000"
"14551","0.0000"
"14552","38700000.0000"
"14555","13900000.0000"
"14559","0.0000"
"14560","0.0000"
"14561","0.0000"
"14570","8500000.0000"
"14576","0.0000"
"14580","0.0000"
"14587","216900000.0000"
"14589","378800000.0000"
"14595","79700000.0000"
"14599","66900000.0000"
"1460","146000000.0000"
"14606","183300000.0000"
"14608","0.0000"
"14611","0.0000"
"14618","1000000.0000"
"14624","0.0000"
"15285","0.0000"
"15287","80500000.0000"
"15288","0.0000"
"15289","178000000.0000"
"15290","0.0000"
"15291","0.0000"
"15292","0.0000"
"15298","159300000.0000"
"15307","0.0000"
"15310","45500000.0000"
"15318","61950000.0000"
"15319","66000000.0000"
"15321","0.0000"
"15323","9000000.0000"
"15328","11500000.0000"
"15330","0.0000"
"15333","485000000.0000"
"15340","0.0000"
"15343","0.0000"
"15345","0.0000"
"15352","76000000.0000"
"15353","422500000.0000"
"15361","0.0000"
"15362","8350000.0000"
"15366","0.0000"
"15367","600000.0000"
"15369","0.0000"
"1537","0.0000"
"10180","0.0000"
"10186","0.0000"
"10197","0.0000"
"10204","301500000.0000"
"10209","41120.0000"
"10213","127500000.0000"
"10222","0.0000"
"10223","0.0000"
"10224","18300000.0000"
"10225","0.0000"
"10230","278000000.0000"
"10238","37200000.0000"
"1024","0.0000"
"10245","0.0000"
"10258","87400000.0000"
"10259","66900000.0000"
"1026","0.0000"
"10262","23750000.0000"
"10263","0.0000"
"10272","0.0000"
"10282","31900000.0000"
"10287","98000000.0000"
"10292","56600000.0000"
"10293","0.0000"
"10295","144500000.0000"
"103","0.0000"
"1030","0.0000"
"1031","0.0000"
"10318","243000000.0000"
"10320","160200000.0000"
"10331","322500000.0000"
"10336","0.0000"
"10343","86900000.0000"
"10345","0.0000"
"10350","0.0000"
"10351","171500000.0000"
"10354","297900000.0000"
"10355","108900000.0000"
"10370","752500000.0000"
"10374","32100000.0000"
"10376","1164000000.0000"
"10377","0.0000"
"10378","251300000.0000"
"11393","0.0000"
"11395","0.0000"
"1140","0.0000"
"11401","0.0000"
"11408","98300000.0000"
"11411","0.0000"
"11418","0.0000"
"11420","0.0000"
"11421","0.0000"
"11426","29000000.0000"
"11429","219600000.0000"
"11444","0.0000"
"11450","90800000.0000"
"1146","0.0000"
"11462","0.0000"
"11463","118650000.0000"
"11482","1114500000.0000"
"11484","66700000.0000"
"11492","0.0000"
"11493","794000000.0000"
"11496","284500000.0000"
"11498","31500000.0000"
"12414","386400000.0000"
"12417","87200000.0000"
"12418","0.0000"
"12424","31400000.0000"
"12426","456900000.0000"
"12431","23300000.0000"
"12433","303600000.0000"
"12438","0.0000"
"12439","8500000.0000"
"12440","179400000.0000"
"12443","0.0000"
"12444","191500000.0000"
"12447","182300000.0000"
"12454","300000000.0000"
"12455","38400000.0000"
"12456","31550000.0000"
"12461","20700000.0000"
"12462","25250000.0000"
"12464","103600000.0000"
"12468","6130.0000"
"12476","639400000.0000"
"12480","0.0000"
"12488","0.0000"
"12493","18100000.0000"
"12497","298500000.0000"
"12501","0.0000"
"12512","164050000.0000"
"12513","143800000.0000"
"12514","0.0000"
"12524","73500000.0000"
"1253","377540000.0000"
"12530","0.0000"
"12534","271050000.0000"
"12536","12800000.0000"
"12542","970000000.0000"
"13405","38400000.0000"
"13409","33000000.0000"
"13410","23700000.0000"
"13414","0.0000"
"13419","3400000.0000"
"1342","23500000.0000"
"13424","167900000.0000"
"13429","0.0000"
"1343","0.0000"
"13434","0.0000"
"13436","125300000.0000"
"13439","0.0000"
"1345","0.0000"
"13450","5290000.0000"
"13451","0.0000"
"13453","0.0000"
"13455","10500000.0000"
"13470","13900000.0000"
"13474","23100000.0000"
"13475","0.0000"
"13482","0.0000"
"13486","7800000.0000"
"13487","5750000.0000"
"13488","728140000.0000"
"13494","78000000.0000"
"13495","82000000.0000"
"13496","0.0000"
"13497","0.0000"
"13498","0.0000"
"13503","92300000.0000"
"13512","77500000.0000"
"13516","413500000.0000"
"13519","485120.0000"
"13520","316000000.0000"
"13529","37600000.0000"
"13530","117700000.0000"
"13531","0.0000"
"13536","16300000.0000"
"13537","10200000.0000"
"13539","9500000.0000"
"14463","459000000.0000"
"14465","0.0000"
"14469","36200000.0000"
"14471","0.0000"
